"HumanGene","MouseGene","in_deseq2","in_tcga","in_mouse_pseudobulk","in_mouse_sn"
"UBA52","Gm7866",1,1,0,0
"UBA6","Uba6",1,1,1,1
"UBA6-DT",NA,1,0,0,0
"UBA7","Uba7",1,1,1,1
"UBAC1","Ubac1",1,1,1,1
"UBAC2","Ubac2",1,1,1,1
"UBAC2-AS1",NA,1,0,0,0
"UBALD1","Ubald1",1,1,1,0
"UBALD2","Ubald2",1,1,1,0
"UBAP1","Ubap1",1,1,1,1
"UBAP1L","Gm514",1,1,0,0
"UBAP2","Ubap2",1,1,1,1
"UBAP2L",NA,1,1,0,0
"UBASH3A","Ubash3a",0,1,1,0
"UBASH3B","Ubash3b",1,1,1,1
"UBB",NA,1,1,0,0
"UBC","Ubc",1,1,1,1
"UBD","Ubd",0,1,0,0
"UBE2A","Ube2a",1,1,1,0
"UBE2B","Ube2b",1,1,1,1
"UBE2C","Ube2c",1,1,1,0
"UBE2D1","Ube2d1",1,1,1,1
"UBE2D2","Ube2d2a",1,1,1,1
"UBE2D3","Ube2d3",1,1,1,1
"UBE2D4","Ube2d2b",1,1,0,0
"UBE2E1","Ube2e1",1,1,1,1
"UBE2E2","Ube2e2",1,1,1,1
"UBE2E3","Ube2e3",1,1,1,1
"UBE2F","Ube2f",1,1,1,1
"UBE2G1","Ube2g1",1,1,1,1
"UBE2G2","Ube2g2",1,1,1,0
"UBE2H","Ube2h",1,1,1,1
"UBE2I","Ube2i",1,1,1,1
"UBE2J1","Ube2j1",1,1,1,0
"UBE2J2","Ube2j2",1,1,1,1
"UBE2K","Ube2k",1,1,1,1
"UBE2L3","Ube2l3",1,1,1,1
"UBE2L6","Ube2l6",1,1,1,0
"UBE2M","Ube2m",1,1,1,0
"UBE2MP1",NA,1,0,0,0
"UBE2N","Ube2n",1,1,1,1
"UBE2O","Ube2o",1,1,1,1
"UBE2Q1","Ube2q1",1,1,1,1
"UBE2Q2","Ube2q2",1,1,1,1
"UBE2Q2P1",NA,1,0,0,0
"UBE2QL1","Ube2ql1",1,1,1,0
"UBE2R2","Ube2r2",1,1,1,1
"UBE2S","Ube2s",1,1,1,0
"UBE2T","Ube2t",1,1,1,0
"UBE2V1","Ube2v1",1,1,1,0
"UBE2V2","Ube2v2",1,1,1,1
"UBE2W","Ube2w",1,1,1,1
"UBE2Z","Ube2z",1,1,1,1
"UBE3A","Ube3a",1,1,1,1
"UBE3B","Ube3b",1,1,1,1
"UBE3C","Ube3c",1,1,1,1
"UBE3D","Ube2cbp",1,1,1,0
"UBE4A","Ube4a",1,1,1,1
"UBE4B","Ube4b",1,1,1,1
"UBFD1","Ubfd1",1,1,1,0
"UBIAD1","Ubiad1",1,1,1,0
"UBL3","Ubl3",1,1,1,1
"UBL4A","Slc10a3-ubl4",1,1,0,0
"UBL4A","Ubl4",1,1,0,0
"UBL4B","Ubl4b",0,1,0,0
"UBL5","Ubl5",1,1,1,0
"UBL7","Ubl7",1,1,1,0
"UBL7-DT",NA,1,0,0,0
"UBLCP1","Ublcp1",1,1,1,1
"UBN1","Ubn1",1,1,1,1
"UBN2","Ubn2",1,1,1,1
"UBOX5","Ubox5",1,1,1,0
"UBP1","Ubp1",1,1,1,1
"UBQLN1","Ubqln1",1,1,1,1
"UBQLN2","Ubqln2",1,1,1,0
"UBQLN4","Ubqln4",1,1,1,0
"UBQLNL","Ubqlnl",0,1,0,0
"UBR1","Ubr1",1,1,1,1
"UBR2","Ubr2",1,1,1,1
"UBR3","Ubr3",1,1,1,1
"UBR4","Ubr4",1,1,1,1
"UBR5","Ubr5",1,1,1,1
"UBR7","Ubr7",1,1,1,0
"UBTD1","Ubtd1",1,1,1,1
"UBTD2","Ubtd2",1,1,1,0
"UBTF","Ubtf",1,1,1,1
"UBXN1","Ubxn1",1,1,1,0
"UBXN10","Ubxn10",0,1,0,0
"UBXN11","Ubxn11",1,1,1,0
"UBXN2A","Ubxn2a",1,1,1,1
"UBXN2B","Ubxn2b",1,1,1,0
"UBXN4","Ubxn4",1,1,1,1
"UBXN6","Ubxn6",1,1,1,0
"UBXN7","Ubxn7",1,1,1,1
"UBXN8","Ubxn8",1,1,1,0
"UCHL1","Uchl1",1,1,1,1
"UCHL3","Uchl3",1,1,1,1
"UCHL5","Uchl5",1,1,1,0
"UCK1","Uck1",1,1,1,0
"UCK2","Uck2",1,1,1,1
"UCKL1","Uckl1",1,1,1,1
"UCN","Ucn",1,1,0,0
"UCN2","Ucn2",0,1,0,0
"UCP2","Ucp2",1,1,1,0
"UCP3","Ucp3",1,1,1,0
"UEVLD","Uevld",1,1,1,0
"UFC1","Ufc1",1,1,1,0
"UFD1",NA,1,1,0,0
"UFL1","Ufl1",1,1,1,1
"UFM1","Ufm1",1,1,1,0
"UFSP1","Ufsp1",1,1,1,0
"UFSP2","Ufsp2",1,1,1,1
"UGCG","Ugcg",1,1,1,1
"UGDH","Ugdh",1,1,1,1
"UGGT1","Uggt1",1,1,1,1
"UGGT2","Uggt2",1,1,1,1
"UGP2","Ugp2",1,1,1,1
"UGT8","Ugt8a",1,1,1,1
"UHMK1","Uhmk1",1,1,1,0
"UHRF1","Uhrf1",1,1,1,0
"UHRF1BP1","Uhrf1bp1",0,0,1,0
"UHRF1BP1L","Uhrf1bp1l",0,0,1,1
"UHRF2","Uhrf2",1,1,1,1
"UIMC1","Uimc1",1,1,1,1
"ULBP1","Ulbp1",0,1,1,1
"ULBP2",NA,1,1,0,0
"ULBP3",NA,0,1,0,0
"ULK1","Ulk1",1,1,1,1
"ULK2","Ulk2",1,1,1,1
"ULK3","Ulk3",1,1,1,0
"ULK4","Ulk4",1,1,1,1
"UMAD1",NA,1,1,0,0
"UMPS","Umps",1,1,1,0
"UNC119","Unc119",1,1,1,0
"UNC119B","Unc119b",1,1,1,0
"UNC13A","Unc13a",1,1,1,1
"UNC13B","Unc13b",1,1,1,1
"UNC13C","Unc13c",1,1,1,1
"UNC13D","Unc13d",1,1,1,0
"UNC45A","Unc45a",1,1,1,1
"UNC45B","Unc45b",0,0,1,0
"UNC50","Unc50",1,1,1,0
"UNC5A","Unc5a",1,1,1,0
"UNC5B","Unc5b",1,1,1,0
"UNC5C","Unc5c",1,1,1,1
"UNC5CL","Unc5cl",1,1,1,0
"UNC5D","Unc5d",1,1,1,1
"UNC79","Unc79",1,1,1,1
"UNC80","Unc80",1,1,1,1
"UNC93B1","Unc93b1",1,1,1,1
"UNG","Ung",1,1,1,0
"UNK","Unk",1,1,1,1
"UNKL","Unkl",1,1,1,1
"UOX",NA,1,0,0,0
"UPF1","Upf1",1,1,1,0
"UPF2","Upf2",1,1,1,1
"UPF3A","Upf3a",1,1,1,0
"UPF3B","Upf3b",1,1,1,1
"UPK1A","Upk1a",0,0,1,0
"UPK2","Upk2",1,1,0,0
"UPK3A","Upk3a",0,1,0,0
"UPK3B","Upk3b",0,1,0,0
"UPK3BL1",NA,0,1,0,0
"UPP1","Upp1",1,1,1,0
"UPP2","Upp2",1,1,1,1
"UPRT","Uprt",1,1,1,0
"UQCC1","Uqcc1",1,1,1,1
"UQCC2","Uqcc2",1,1,1,0
"UQCC3",NA,1,1,0,0
"UQCC4",NA,1,1,0,0
"UQCC5",NA,1,1,0,0
"UQCC6",NA,1,1,0,0
"UQCR10","Uqcr10",1,1,1,0
"UQCR11","Uqcr11",1,1,1,0
"UQCRB","Uqcrb",1,1,1,0
"UQCRBP1",NA,1,0,0,0
"UQCRC1","Uqcrc1",1,1,1,1
"UQCRC2","Uqcrc2",1,1,1,1
"UQCRFS1","Uqcrfs1",1,1,1,0
"UQCRH","Gm9763",1,1,0,0
"UQCRHL","Uqcrh",1,1,1,0
"UQCRQ","Uqcrq",1,1,1,0
"URAHP",NA,1,0,0,0
"URB1","Urb1",1,1,1,0
"URB1-AS1",NA,1,0,0,0
"URB2","Urb2",1,1,1,0
"URGCP","Urgcp",1,1,1,1
"URGCP-MRPS24",NA,0,1,0,0
"URI1","Uri1",1,1,1,1
"URM1","Urm1",1,1,1,1
"UROD","Urod",1,1,1,0
"UROS","Uros",1,1,1,0
"USB1","Usb1",1,1,1,0
"USE1","Use1",1,1,1,0
"USF1","Usf1",1,1,1,1
"USF2","Usf2",1,1,1,1
"USF3",NA,1,1,0,0
"USH1C","Ush1c",1,1,0,0
"USHBP1","Ushbp1",1,1,1,0
"USO1","Uso1",1,1,1,1
"USP1","Usp1",1,1,1,0
"USP10","Usp10",1,1,1,1
"USP11","Usp11",1,1,1,1
"USP12","Usp12",1,1,1,1
"USP13","Usp13",1,1,1,1
"USP14","Usp14",1,1,1,1
"USP15","Usp15",1,1,1,1
"USP16","Usp16",1,1,1,1
"USP18","Usp18",1,1,1,1
"USP19","Usp19",1,1,1,1
"USP2","Usp2",1,1,1,1
"USP2-AS1",NA,1,0,0,0
"USP20","Usp20",1,1,1,1
"USP21","Usp21",1,1,1,0
"USP22","Usp22",1,1,1,1
"USP24","Usp24",1,1,1,1
"USP25","Usp25",1,1,1,1
"USP27X","Usp27x",1,1,0,0
"USP27X-DT",NA,1,0,0,0
"USP28","Usp28",1,1,1,1
"USP29","Usp29",0,0,1,1
"USP3","Usp3",1,1,1,1
"USP3-AS1",NA,1,0,0,0
"USP30","Usp30",1,1,1,1
"USP31","Usp31",1,1,1,1
"USP32","Usp32",1,1,1,1
"USP32P1",NA,1,0,0,0
"USP32P2",NA,1,0,0,0
"USP33","Usp33",1,1,1,1
"USP34","Usp34",1,1,1,1
"USP35","Usp35",1,1,1,0
"USP36","Usp36",1,1,1,1
"USP37","Usp37",1,1,1,1
"USP38","Usp38",1,1,1,1
"USP39","Usp39",1,1,1,0
"USP4","Usp4",1,1,1,1
"USP40","Usp40",1,1,1,1
"USP42","Usp42",1,1,1,0
"USP43","Usp43",1,1,0,0
"USP44","Usp44",0,1,1,0
"USP45","Usp45",1,1,1,1
"USP46","Usp46",1,1,1,1
"USP46-DT",NA,1,0,0,0
"USP47","Usp47",1,1,1,1
"USP48","Usp48",1,1,1,1
"USP49","Usp49",0,1,1,1
"USP5","Usp5",1,1,1,1
"USP50","Usp50",0,1,1,0
"USP51","Usp51",1,1,0,0
"USP53","Usp53",1,1,1,1
"USP54","Usp54",1,1,1,1
"USP6",NA,1,1,0,0
"USP6NL","Usp6nl",1,1,1,1
"USP7","Usp7",1,1,1,1
"USP8","Usp8",1,1,1,1
"USP9X","Usp9x",1,1,1,1
"USP9Y","Usp9y",1,1,1,0
"USPL1","Uspl1",1,1,1,1
"UST","Ust",1,1,1,1
"UTP11",NA,1,1,0,0
"UTP14A","Utp14a",1,1,1,1
"UTP14C","Utp14b",1,1,1,1
"UTP15","Utp15",1,1,1,0
"UTP18","Utp18",1,1,1,0
"UTP20","Utp20",1,1,1,1
"UTP23","Utp23",1,1,1,0
"UTP25",NA,1,1,0,0
"UTP3","Utp3",1,1,1,0
"UTP4",NA,1,1,0,0
"UTP6","Utp6",1,1,1,1
"UTRN","Utrn",1,1,1,1
"UTS2","Uts2",0,1,0,0
"UTS2B","Uts2b",0,1,0,0
"UTS2R","Uts2r",0,1,0,0
"UTY",NA,1,1,0,0
"UVRAG","Uvrag",1,1,1,1
"UVSSA","Uvssa",1,1,1,1
"UXS1","Uxs1",1,1,1,1
"UXT","Uxt",1,1,1,0
"VAC14","Vac14",1,1,1,1
"VAC14-AS1",NA,1,0,0,0
"VAMP1","Vamp1",1,1,1,1
"VAMP2","Vamp2",1,1,1,1
"VAMP3","Vamp3",1,1,1,0
"VAMP4","Vamp4",1,1,1,1
"VAMP5","Vamp5",1,1,1,0
"VAMP7","Vamp7",0,1,1,0
"VAMP8","Vamp8",1,1,1,0
"VANGL1","Vangl1",1,1,1,0
"VANGL2","Vangl2",1,1,1,0
"VAPA","Vapa",1,1,1,1
"VAPB","Vapb",1,1,1,1
"VARS","Vars",0,0,1,0
"VARS1",NA,0,1,0,0
"VARS2","Vars2",0,1,1,0
"VASH1","Vash1",1,1,1,0
"VASH1-AS1",NA,1,0,0,0
"VASH2","Vash2",1,1,1,0
"VASN","Vasn",1,1,1,0
"VASP","Vasp",1,1,1,0
"VAT1","Vat1",1,1,1,0
"VAT1L","Vat1l",1,1,1,0
"VAV1","Vav1",1,1,1,1
"VAV2","Vav2",1,1,1,1
"VAV3","Vav3",1,1,1,1
"VAX1","Vax1",0,1,0,0
"VAX2","Vax2",1,1,0,0
"VBP1","Vbp1",1,1,1,1
"VCAM1","Vcam1",1,1,1,0
"VCAN","Vcan",1,1,1,1
"VCF1",NA,1,1,0,0
"VCF2",NA,1,1,0,0
"VCL","Vcl",1,1,1,1
"VCP","Vcp",1,1,1,1
"VCPIP1","Vcpip1",1,1,1,1
"VCPKMT","Vcpkmt",1,1,1,0
"VDAC1","Vdac1",1,1,1,1
"VDAC2","Vdac2",1,1,1,1
"VDAC3","Vdac3",1,1,1,1
"VDR","Vdr",1,1,1,0
"VEGFA","Vegfa",1,1,1,1
"VEGFB","Vegfb",1,1,1,0
"VEGFC","Vegfc",1,1,1,0
"VEGFD",NA,1,1,0,0
"VENTX",NA,0,1,0,0
"VEPH1","Veph1",1,1,1,0
"VESTAR",NA,1,0,0,0
"VEZF1","Vezf1",1,1,1,1
"VEZT","Vezt",1,1,1,1
"VGF","Vgf",1,1,1,0
"VGLL2","Vgll2",0,1,0,0
"VGLL3","Vgll3",0,1,1,0
"VGLL4","Vgll4",1,1,1,1
"VHL","Vhl",1,1,1,0
"VIL1","Vil1",0,1,0,0
"VILL","Vill",1,1,1,0
"VIM","Vim",1,1,1,1
"VIP","Vip",1,1,0,0
"VIPAS39","Vipas39",1,1,1,1
"VIPR1","Vipr1",1,1,1,0
"VIPR2","Vipr2",1,1,1,0
"VIRMA",NA,1,1,0,0
"VIT","Vit",0,1,1,0
"VKORC1","Vkorc1",1,1,1,0
"VKORC1L1","Vkorc1l1",1,1,1,1
"VLDLR","Vldlr",1,1,1,1
"VLDLR-AS1",NA,1,0,0,0
"VMA21",NA,1,1,0,0
"VMAC","Vmac",1,1,1,0
"VMO1","Vmo1",1,1,0,0
"VMP1","Vmp1",1,1,1,1
"VN1R1",NA,1,1,0,0
"VNN1","Vnn1",0,1,0,0
"VNN2",NA,1,1,0,0
"VOPP1","Vopp1",1,1,1,0
"VPREB3","Vpreb3",0,1,0,0
"VPS11","Vps11",1,1,1,1
"VPS13A","Vps13a",1,1,1,1
"VPS13B","Vps13b",1,1,1,1
"VPS13C","Vps13c",1,1,1,1
"VPS13D","Vps13d",1,1,1,1
"VPS16","Vps16",1,1,1,1
"VPS18","Vps18",1,1,1,0
"VPS25","Vps25",1,1,0,0
"VPS26A","Vps26a",1,1,1,1
"VPS26B","Vps26b",1,1,1,0
"VPS26C",NA,1,1,0,0
"VPS28","Vps28",1,1,1,0
"VPS29","Vps29",1,1,1,0
"VPS33A","Vps33a",1,1,1,1
"VPS33B","Vps33b",1,1,1,0
"VPS35","Vps35",1,1,1,1
"VPS35L",NA,1,1,0,0
"VPS36","Vps36",1,1,1,1
"VPS37A","Vps37a",1,1,1,1
"VPS37B","Vps37b",1,1,1,1
"VPS37C","Vps37c",1,1,1,0
"VPS37D","Vps37d",1,1,1,0
"VPS39","Vps39",1,1,1,1
"VPS41","Vps41",1,1,1,1
"VPS45","Vps45",1,1,1,1
"VPS4A","Vps4a",1,1,1,0
"VPS4B","Vps4b",1,1,1,1
"VPS50",NA,1,1,0,0
"VPS51","Vps51",1,1,1,0
"VPS52","Vps52",0,1,1,0
"VPS53","Vps53",1,1,1,1
"VPS54","Vps54",1,1,1,1
"VPS72","Vps72",1,1,1,0
"VPS8","Vps8",1,1,1,1
"VPS9D1","Vps9d1",1,1,1,0
"VRK1","Vrk1",1,1,1,1
"VRK2","Vrk2",1,1,1,1
"VRK3","Vrk3",1,1,1,0
"VSIG1","Vsig1",0,1,0,0
"VSIG10","Vsig10",1,1,1,0
"VSIG10L","Vsig10l",1,1,1,0
"VSIG2","Vsig2",0,1,0,0
"VSIG4","Vsig4",1,1,0,0
"VSIR",NA,1,1,0,0
"VSNL1","Vsnl1",1,1,1,1
"VSTM1",NA,0,1,0,0
"VSTM2A","Vstm2a",1,1,1,0
"VSTM2B","Vstm2b",1,1,1,0
"VSTM2L","Vstm2l",1,1,1,0
"VSTM4","Vstm4",1,1,1,0
"VSTM5","Vstm5",0,1,1,0
"VSX1","Vsx1",0,1,0,0
"VTA1","Vta1",1,1,1,1
"VTI1A","Vti1a",1,1,1,1
"VTI1B","Vti1b",1,1,1,1
"VTN","Vtn",0,1,1,0
"VWA1","Vwa1",1,1,1,0
"VWA2","Vwa2",1,1,0,0
"VWA3A","Vwa3a",1,1,1,0
"VWA3B","Vwa3b",1,1,1,0
"VWA5A","Vwa5a",1,1,1,1
"VWA5B1","Vwa5b1",0,1,0,0
"VWA5B2","Vwa5b2",1,1,1,0
"VWA7","Vwa7",0,1,0,0
"VWA8","Vwa8",1,1,1,1
"VWA8-AS1",NA,1,0,0,0
"VWC2","Vwc2",1,1,1,0
"VWC2L","Vwc2l",1,1,1,0
"VWCE","Vwce",1,1,1,0
"VWDE","Vwde",0,1,0,0
"VWF","Vwf",1,1,1,0
"VXN",NA,1,1,0,0
"WAC","Wac",1,1,1,1
"WAC-AS1",NA,1,0,0,0
"WAPL",NA,1,1,0,0
"WARS","Wars",0,0,1,0
"WARS1",NA,1,1,0,0
"WARS2","Wars2",1,1,1,1
"WAS","Was",1,1,1,0
"WASF1","Wasf1",1,1,1,1
"WASF2","Wasf2",1,1,1,1
"WASF3","Wasf3",1,1,1,1
"WASH2P",NA,1,0,0,0
"WASH3P",NA,1,0,0,0
"WASH6P",NA,0,1,0,0
"WASH7P",NA,1,0,0,0
"WASH8P",NA,1,0,0,0
"WASHC1",NA,1,1,0,0
"WASHC2A",NA,1,1,0,0
"WASHC2C",NA,1,1,0,0
"WASHC3",NA,1,1,0,0
"WASHC4",NA,1,1,0,0
"WASHC5",NA,1,1,0,0
"WASL",NA,1,1,0,0
"WBP1","Wbp1",1,1,1,0
"WBP11","Wbp11",1,1,1,1
"WBP1L","Wbp1l",1,1,1,1
"WBP2","Wbp2",1,1,1,1
"WBP2NL","Wbp2nl",0,1,0,0
"WBP4","Wbp4",1,1,1,1
"WDCP",NA,1,1,0,0
"WDFY1","Wdfy1",1,1,1,1
"WDFY2","Wdfy2",1,1,1,1
"WDFY3","Wdfy3",1,1,1,1
"WDFY3-AS2",NA,1,0,0,0
"WDFY4","Wdfy4",1,1,1,1
"WDHD1","Wdhd1",1,1,1,1
"WDPCP","Wdpcp",1,1,1,1
"WDR1","Wdr1",1,1,1,1
"WDR11","Wdr11",1,1,1,1
"WDR11-DT",NA,1,0,0,0
"WDR12","Wdr12",1,1,1,1
"WDR13","Wdr13",1,1,1,1
"WDR17","Wdr17",1,1,1,1
"WDR18","Wdr18",1,1,1,0
"WDR19","Wdr19",1,1,1,0
"WDR20","Wdr20",1,1,1,1
"WDR24","Wdr24",1,1,1,0
"WDR25","Wdr25",1,1,1,0
"WDR26","Wdr26",1,1,1,1
"WDR27","Wdr27",1,1,1,0
"WDR3","Wdr3",1,1,1,0
"WDR31","Wdr31",1,1,1,0
"WDR33","Wdr33",1,1,1,1
"WDR34","Wdr34",0,0,1,0
"WDR35","Wdr35",1,1,1,1
"WDR36","Wdr36",1,1,1,0
"WDR37","Wdr37",1,1,1,1
"WDR38","Wdr38",1,1,0,0
"WDR4","Wdr4",1,1,1,0
"WDR41","Wdr41",1,1,1,1
"WDR43","Wdr43",1,1,1,1
"WDR44","Wdr44",1,1,1,1
"WDR45","Wdr45",1,1,1,0
"WDR45B","Wdr45b",1,1,1,1
"WDR46","Wdr46",0,1,1,0
"WDR47","Wdr47",1,1,1,1
"WDR48","Wdr48",1,1,1,1
"WDR49","Wdr49",1,1,1,0
"WDR5","Wdr5",1,1,1,0
"WDR53","Wdr53",1,1,1,0
"WDR54","Wdr54",1,1,1,0
"WDR55","Wdr55",1,1,1,0
"WDR59","Wdr59",1,1,1,1
"WDR5B","Wdr5b",1,1,1,0
"WDR5CP",NA,1,0,0,0
"WDR6","Wdr6",1,1,1,0
"WDR60","Wdr60",0,0,1,1
"WDR61","Wdr61",0,0,1,0
"WDR62","Wdr62",1,1,1,0
"WDR66","Wdr66",0,0,1,0
"WDR7","Wdr7",1,1,1,1
"WDR70","Wdr70",1,1,1,1
"WDR73","Wdr73",1,1,1,0
"WDR74","Wdr74",1,1,1,0
"WDR75","Wdr75",1,1,1,1
"WDR76","Wdr76",1,1,1,1
"WDR77","Wdr77",1,1,1,0
"WDR78","Wdr78",0,0,1,0
"WDR81","Wdr81",1,1,1,0
"WDR82","Wdr82",1,1,1,1
"WDR83","Wdr83",1,1,1,0
"WDR83OS","BC056474",1,1,0,0
"WDR86","Wdr86",1,1,0,0
"WDR86-AS1",NA,1,0,0,0
"WDR88","Wdr88",1,0,0,0
"WDR89","Wdr89",1,1,1,0
"WDR90","Wdr90",1,1,1,0
"WDR91","Wdr91",1,1,1,1
"WDR92","Wdr92",0,0,1,0
"WDR93","Wdr93",0,1,1,0
"WDR97",NA,0,1,0,0
"WDSUB1","Wdsub1",1,1,1,1
"WDTC1","Wdtc1",1,1,1,1
"WDYHV1","Wdyhv1",0,0,1,0
"WEE1","Wee1",1,1,1,0
"WEE2-AS1",NA,1,0,0,0
"WFDC1","Wfdc1",1,1,0,0
"WFDC2","Wfdc2",1,1,0,0
"WFDC21P",NA,1,0,0,0
"WFDC3",NA,1,1,0,0
"WFIKKN1","Wfikkn1",1,1,1,0
"WFIKKN2","Wfikkn2",0,1,0,0
"WFS1","Wfs1",1,1,1,0
"WHAMM","Whamm",1,1,1,1
"WHAMMP2",NA,1,0,0,0
"WHAMMP3",NA,1,0,0,0
"WHRN",NA,1,1,0,0
"WIF1","Wif1",1,1,0,0
"WIPF1","Wipf1",1,1,1,1
"WIPF2","Wipf2",1,1,1,1
"WIPF3","Wipf3",1,1,1,0
"WIPI1","Wipi1",1,1,1,1
"WIPI2","Wipi2",1,1,1,1
"WIZ","Wiz",1,1,1,1
"WLS","Wls",1,1,1,1
"WNK1","Wnk1",1,1,1,1
"WNK2","Wnk2",1,1,1,1
"WNK3","Wnk3",1,1,1,0
"WNK4","Wnk4",1,1,1,1
"WNT1","Wnt1",1,1,0,0
"WNT10A","Wnt10a",1,1,0,0
"WNT10B","Wnt10b",1,1,0,0
"WNT11","Wnt11",1,1,0,0
"WNT16","Wnt16",0,1,0,0
"WNT2","Wnt2",1,1,1,0
"WNT2B","Wnt2b",1,1,1,0
"WNT3","Wnt3",1,1,1,0
"WNT4","Wnt4",1,1,1,0
"WNT5A","Wnt5a",1,1,1,0
"WNT5B","Wnt5b",1,1,1,0
"WNT6","Wnt6",1,1,1,0
"WNT7A","Wnt7a",1,1,1,0
"WNT7B","Wnt7b",1,1,1,0
"WNT9A","Wnt9a",0,1,1,0
"WNT9B","Wnt9b",0,1,0,0
"WRAP53","Wrap53",1,1,1,0
"WRAP73","Wrap73",1,1,1,0
"WRB","Wrb",0,0,1,0
"WRN","Wrn",1,1,1,1
"WRNIP1","Wrnip1",1,1,1,0
"WSB1","Wsb1",1,1,1,1
"WSB2","Wsb2",1,1,1,1
"WSCD1","Wscd1",1,1,1,1
"WSCD2","Wscd2",1,1,1,0
"WT1","Wt1",0,1,0,0
"WTAP","Wtap",1,1,1,1
"WTIP","Wtip",1,1,1,0
"WWC1","Wwc1",1,1,1,1
"WWC2","Wwc2",1,1,1,1
"WWC3",NA,1,1,0,0
"WWOX","Wwox",1,1,1,1
"WWP1","Wwp1",1,1,1,1
"WWP2","Wwp2",1,1,1,1
"WWTR1","Wwtr1",1,1,1,1
"XAB2","Xab2",1,1,1,0
"XAF1","Xaf1",1,1,1,1
"XBP1","Xbp1",1,1,1,0
"XCL2",NA,0,1,0,0
"XDH","Xdh",0,0,1,1
"XG",NA,0,1,0,0
"XIAP","Xiap",1,1,1,1
"XIRP1","Xirp1",1,1,0,0
"XIST",NA,1,0,0,0
"XK","Xk",1,1,1,0
"XKR4","Xkr4",1,1,1,1
"XKR5","Xkr5",0,0,1,0
"XKR6","Xkr6",1,1,1,1
"XKR7","Xkr7",1,1,0,0
"XKR8","Xkr8",1,1,0,0
"XKR9","Xkr9",0,1,0,0
"XNDC1N",NA,1,1,0,0
"XPA","Xpa",1,1,1,1
"XPC","Xpc",1,1,1,0
"XPNPEP1","Xpnpep1",1,1,1,1
"XPNPEP2","Xpnpep2",0,1,0,0
"XPNPEP3",NA,1,1,0,0
"XPO1","Xpo1",1,1,1,1
"XPO4","Xpo4",1,1,1,1
"XPO5","Xpo5",1,1,1,1
"XPO6","Xpo6",1,1,1,1
"XPO7","Xpo7",1,1,1,1
"XPOT","Xpot",1,1,1,1
"XPR1","Xpr1",1,1,1,1
"XRCC1","Xrcc1",1,1,1,1
"XRCC2","Xrcc2",1,1,1,0
"XRCC3","Xrcc3",1,1,1,0
"XRCC4","Xrcc4",1,1,1,1
"XRCC5","Xrcc5",1,1,1,1
"XRCC6","Xrcc6",1,1,1,1
"XRN1","Xrn1",1,1,1,1
"XRN2","Xrn2",1,1,1,1
"XRRA1","Xrra1",1,1,0,0
"XXYLT1","Xxylt1",1,1,1,0
"XYLB","Xylb",1,1,1,0
"XYLT1","Xylt1",1,1,1,1
"XYLT2","Xylt2",1,1,1,0
"YAE1",NA,1,1,0,0
"YAE1D1","Yae1d1",0,0,1,0
"YAF2",NA,1,1,0,0
"YAP1","Yap1",1,1,1,1
"YARS","Yars",0,0,1,1
"YARS1",NA,1,1,0,0
"YARS2","Yars2",1,1,1,0
"YBEY","Ybey",1,1,1,0
"YBX1","Ybx1",1,1,1,1
"YBX2","Ybx2",1,1,1,0
"YBX3","Ybx3",1,1,1,1
"YBX3P1",NA,1,0,0,0
"YDJC","Ydjc",1,1,1,0
"YEATS2","Yeats2",1,1,1,1
"YEATS4","Yeats4",1,1,1,0
"YES1","Yes1",1,1,1,1
"YIF1A","Yif1a",1,1,1,0
"YIF1B","Yif1b",1,1,1,0
"YIPF1","Yipf1",1,1,1,1
"YIPF2","Yipf2",1,1,1,0
"YIPF3","Yipf3",1,1,1,0
"YIPF4","Yipf4",1,1,1,0
"YIPF5","Yipf5",1,1,1,1
"YIPF6","Yipf6",1,1,1,0
"YIPF7","Yipf7",1,1,0,0
"YJEFN3",NA,1,1,0,0
"YJU2",NA,1,1,0,0
"YJU2B",NA,1,1,0,0
"YKT6","Ykt6",1,1,1,0
"YLPM1","Ylpm1",1,1,1,1
"YME1L1","Yme1l1",1,1,1,1
"YOD1","Yod1",1,1,1,0
"YPEL1","Ypel1",1,1,1,0
"YPEL2","Ypel2",1,1,1,1
"YPEL3","Ypel3",1,1,1,1
"YPEL4","Ypel4",1,1,1,0
"YPEL5","Ypel5",1,1,1,0
"YRDC","Yrdc",1,1,1,0
"YTHDC1","Ythdc1",0,1,1,1
"YTHDC2","Ythdc2",1,1,1,1
"YTHDF1","Ythdf1",1,1,1,0
"YTHDF2","Ythdf2",1,1,1,1
"YTHDF3","Ythdf3",1,1,1,1
"YWHAB","Ywhab",1,1,1,1
"YWHAE","Ywhae",1,1,1,1
"YWHAEP1",NA,1,0,0,0
"YWHAG","Ywhag",1,1,1,1
"YWHAH","Ywhah",1,1,1,1
"YWHAH-AS1",NA,1,0,0,0
"YWHAQ","LOC102634437",1,1,0,0
"YWHAQ","Ywhaq",1,1,1,1
"YWHAZ","Ywhaz",1,1,1,1
"YY1","Yy1",1,1,1,1
"YY1AP1",NA,1,1,0,0
"YY2","Yy2",1,1,0,0
"ZACN",NA,0,1,0,0
"ZADH2","Zadh2",0,0,1,1
"ZAN","Zan",0,0,1,0
"ZAP70","Zap70",1,1,1,0
"ZBBX","Zbbx",1,1,1,0
